,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
L.Pinky_D_d_y,0.0,0.0,0.0,-0.0054725676775,0.4819400131702,0.5137172192334,0.28786348402499995,0.3460726320742,-0.185354310646644,-0.6608888626096,-0.8364907741546,-0.8894550561906,-0.8462554574014,-0.8724672913552001,-0.8577266573906,-0.8843323111532,-0.8560381293296,-0.6926347136497999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,-0.04671266675,-0.35581590086231996,0.06450467556712,-0.31839509904380003,-0.1072481038981,-0.13031957298518002,-0.32955403148657025,-0.49753089547159995,-0.3475816309452,-0.4873785376548,-0.465021687746,-0.44846414327640005,-0.3669557213782,-0.5042034447192,-0.37661471962920007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,328.4566833496,152.9817077638,94.61243133538,63.605322265619996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032914161682,5.563798427580001,7.931207275392,9.583071899414,11.705460357659998,12.49239826202,11.57743358614,9.103686141972002,5.95555524826,-0.6573403537270001,-12.026992511748,-22.63955345154,-29.136267089860002,-31.147599029539997,-30.05782814026,-28.388773345940002,-27.45718269348,-27.2066822052
R.hand.palm_position_y,380.3027526856,199.1047271728,209.37350158679996,149.124456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7873413086,235.252508545,224.15881958,223.35148315399996,225.7044891356,231.89516296399998,237.50622253440002,238.9252685548,241.0746826172,245.24125671380003,245.50531921380002,244.12796630859998,244.42722167959997,242.88333435080003,240.44801025379996,239.89263610819998,240.9720367434,241.691230774
R.hand.palm_position_z,399.46291465764,274.4645385742,245.08264465320002,185.34973449700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15154209136,-25.00734519958,-27.490537261960004,-24.001451873759997,-23.756724166879998,-23.975453948960002,-23.29785156252,-21.734856796259997,-17.90409431456,-13.186882209759997,-9.643953704835997,-8.317701530456,-8.019836616514,-6.934114074706,-5.597525310516,-4.517233848569999,-4.36602487564,-4.443177461625
R.pitch,65.88572261243999,67.8775321563,54.255969622319995,25.51337588386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1105864234,-100.15791155080001,-160.03063471000002,-160.858888047,-159.53532031379999,-158.58869433299998,-150.67553759640003,-153.1121720944,-153.45156419819997,-151.46030994899996,-148.9620234308,-146.0969803388,-147.5412511764,-149.57919113500003,-148.967476654,-149.379129428,-149.71499988620002,-148.97260202799998
R.roll,-55.16950401938,5.554057181000002,-49.01188692026,-71.33773505852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.54255616672,119.041934094,125.8072584024,125.0828785834,122.14381536440001,120.09600851420001,107.1438769266,109.6317132552,114.6263342232,114.50247420539999,108.503876889,105.5339576072,106.8117261896,107.8404305548,107.459219934,107.954487885,107.91501485500001,107.16284163
R.yaw,-92.504056930016,-13.546301105512,-9.063417638139999,-30.052095721440004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.895400133200003,-121.17133575120002,-118.1647164962,-118.75625186639999,-118.47931501299999,-118.9585948568,-120.85787377779998,-121.5729426824,-122.171764499,-123.68815393860002,-124.24514767580001,-124.78632269459999,-124.8526137794,-125.68161843720002,-126.1890987666,-126.4978041958,-125.78164246060001,-124.897106998
R.Arm direction_x,0.681578950584,-0.05310752987872001,-0.25995001196879997,-0.2984774053098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029362863302199997,-0.38228728175180005,-0.39507368803040005,-0.3991237044332,-0.39595761299140003,-0.40622181892399994,-0.4688030779361999,-0.46482924222940003,-0.4741224110128,-0.5090431451798,-0.5296840190886,-0.5581414222716,-0.5556633114814,-0.5758466005326,-0.5999343514441999,-0.6196553111076001,-0.6443989038466,-0.6662687361240001
R.Arm direction_y,-0.192041692091162,-0.1493002057076,0.367370581627,0.4018325626848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14576470851899997,0.592371493578,0.646520459652,0.6472958922386,0.6696832299232001,0.6731447696686,0.6788508415224,0.6873089432718,0.6924849629401999,0.6821802735328,0.6710579395294001,0.6301371097566,0.5446872055531999,0.40951577424999996,0.345691162348,0.2756804287434,0.16707840859882,-0.0057519422843999995
R.Arm direction_z,0.30829929709439996,-0.00819237232200003,0.8751834034918,0.6182206034659999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1337552785874,-0.7006441235542,-0.6526107907294001,-0.6493262767792001,-0.6282583117484,-0.6173175930975999,-0.5650813579559999,-0.558071112633,-0.543569111824,-0.5247831940650001,-0.5187379717828,-0.539204442501,-0.6255550622942,-0.7070062756538,-0.7212818026543999,-0.7344589591026,-0.7446584820748,-0.7450421750545
R.wrist position_x,329.17552490239996,161.1075744628,109.9845611573,94.10805206298001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40848464966,61.430977630620006,67.29647369384,68.69247741698,70.7749206543,71.32785949708,69.31175231934,66.59614868166,63.368514251700006,56.08590316774,44.14644393922,33.0906009674,26.879819870000006,24.750882720939998,25.51591033934,27.047763061519998,28.27408218384,28.543710708600003
R.wrist position_y,345.9962219238,145.3390151978,163.41941528319998,119.02487487800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.617843628,222.70802917479995,218.099157715,217.0123046876,219.76535644519998,226.68751220680002,238.11045227059998,238.0776306156,240.0918273924,246.39671630860002,248.96099243159998,250.593029785,250.99715881339998,250.2058807374,249.36164245619997,249.5826354978,251.5127014158,254.52989196800002
R.wrist position_z,389.01611347186,293.204760742,256.702862549,209.13883667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.972184753419999,-47.508091735840004,-49.06841506960001,-46.19036407472,-46.165385437,-47.03983078003999,-49.131382751459995,-48.2558761597,-44.8777610779,-41.536663818380006,-38.636357879639995,-37.3021774292,-35.91960906982,-34.47014007567999,-33.296804046620004,-32.310144805920004,-31.60459899902,-31.094581604000002
R.elbow position_x,166.9270416258,173.74970931986,171.8651336668,165.1599884032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39825439454,152.4336837768,161.34295959460002,163.70306091339998,165.0318237304,168.02813720720002,180.909365845,177.2477996828,176.2323852538,177.26257934539996,170.2366424562,165.955026245,159.1543365478,161.8299926758,168.3290588378,174.55544128440002,181.67192688,187.147628784
R.elbow position_y,391.711340332,180.87962074278,75.96760101320001,23.36945476532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9188545227,81.69520111085998,64.1962814331,62.924838256840005,60.34863128664,66.4467689514,76.51139526366,74.46514282226,75.2471939087,84.00509796142,89.21702270506,100.59018096926,121.3354812622,152.7214843748,167.0705657958,183.95747680659997,211.7400268554,255.899131775
R.elbow position_z,315.62609863299997,295.15493621836,48.367237853999995,61.97268142708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8679855346,119.27880706799999,106.2842514038,108.3804290772,103.390222168,99.9113586426,85.38508148194,84.59181518554001,84.51775512694,83.38689880372002,84.84816131592,91.05433959960001,112.99249420180001,133.83126220699998,138.4028594972,142.5263122558,145.65982971199998,146.2611846925
R.Thumb_M_s_x,328.461315918,171.65712890640003,109.1446563721,88.63480224602002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1490310669,46.597856903060006,49.0364616394,50.57209777834,52.82955169675999,53.27155456544,50.27652511598001,47.84874725342,43.953774261460005,35.77689285278,23.84316177366,12.173334503167998,6.0219250679,4.072121906282,4.659684848784,6.211238479614,7.735348987577998,8.39155626297
R.Thumb_M_s_y,345.3085388184,157.38499145500003,168.7166229248,137.927154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3050262452,256.34324646000005,251.7176910402,250.70678100599997,253.5469665526,260.2730163576,269.84185791,270.40294799800006,272.6721862794,278.2773620602,279.86519165040005,280.06220092780006,279.67960205080004,277.39315795880003,275.4271118164,274.7683837892,275.44507446279994,276.24002075199996
R.Thumb_M_s_z,412.05543365466,299.242944336,274.6170959472,217.28586425780003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2335155487,-49.71929550172,-49.5237121582,-46.5011001587,-45.39659118653999,-45.52845764159999,-43.081149291980005,-42.75344696044,-40.07975463868,-35.89372711182,-31.251042938219996,-29.087864303599996,-29.3679573059,-29.367808151240002,-28.08956298828,-27.34618263246,-26.897821807859998,-26.21217918395
R.Thumb_M_e_x,328.461315918,171.65712890640003,109.1446563721,88.63480224602002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1490310669,46.597856903060006,49.0364616394,50.57209777834,52.82955169675999,53.27155456544,50.27652511598001,47.84874725342,43.953774261460005,35.77689285278,23.84316177366,12.173334503167998,6.0219250679,4.072121906282,4.659684848784,6.211238479614,7.735348987577998,8.39155626297
R.Thumb_M_e_y,345.3085388184,157.38499145500003,168.7166229248,137.927154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3050262452,256.34324646000005,251.7176910402,250.70678100599997,253.5469665526,260.2730163576,269.84185791,270.40294799800006,272.6721862794,278.2773620602,279.86519165040005,280.06220092780006,279.67960205080004,277.39315795880003,275.4271118164,274.7683837892,275.44507446279994,276.24002075199996
R.Thumb_M_e_z,412.05543365466,299.242944336,274.6170959472,217.28586425780003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2335155487,-49.71929550172,-49.5237121582,-46.5011001587,-45.39659118653999,-45.52845764159999,-43.081149291980005,-42.75344696044,-40.07975463868,-35.89372711182,-31.251042938219996,-29.087864303599996,-29.3679573059,-29.367808151240002,-28.08956298828,-27.34618263246,-26.897821807859998,-26.21217918395
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,328.461315918,171.65712890640003,109.1446563721,88.63480224602002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1490310669,46.597856903060006,49.0364616394,50.57209777834,52.82955169675999,53.27155456544,50.27652511598001,47.84874725342,43.953774261460005,35.77689285278,23.84316177366,12.173334503167998,6.0219250679,4.072121906282,4.659684848784,6.211238479614,7.735348987577998,8.39155626297
R.Thumb_P_s_y,345.3085388184,157.38499145500003,168.7166229248,137.927154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3050262452,256.34324646000005,251.7176910402,250.70678100599997,253.5469665526,260.2730163576,269.84185791,270.40294799800006,272.6721862794,278.2773620602,279.86519165040005,280.06220092780006,279.67960205080004,277.39315795880003,275.4271118164,274.7683837892,275.44507446279994,276.24002075199996
R.Thumb_P_s_z,412.05543365466,299.242944336,274.6170959472,217.28586425780003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2335155487,-49.71929550172,-49.5237121582,-46.5011001587,-45.39659118653999,-45.52845764159999,-43.081149291980005,-42.75344696044,-40.07975463868,-35.89372711182,-31.251042938219996,-29.087864303599996,-29.3679573059,-29.367808151240002,-28.08956298828,-27.34618263246,-26.897821807859998,-26.21217918395
R.Thumb_P_e_x,316.76709594700003,170.7605361938,109.72586822526,77.72015686034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45960388184,18.1337205887,16.0186597824,17.8744796753,20.60857429504,21.554387664780002,20.51020088196,18.0175376892,12.7441177368,4.8993835449208,-6.18544793129,-16.975724601739998,-22.43028411866,-23.89049072264,-23.085323715199998,-21.595153045660002,-20.445249176020003,-19.9987564087
R.Thumb_P_e_y,361.5460693358,196.93969421360003,188.99490356459998,157.24232788080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.036846923800006,271.0789367674,265.94893798819993,263.0735473634,264.94710083,271.1098693848,275.09724731439997,276.97757568379996,281.65005493160004,286.3070007322,285.61294555679996,283.2206176758,282.64014892579996,280.56073608400004,277.98969116219996,277.9020446778,278.947113037,279.3252410885
R.Thumb_P_e_z,428.7998935699599,296.16514892559996,264.4595855714,200.13757934580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1564004898,-20.520986557,-24.156252670279997,-19.77479476928,-17.67141532898,-17.0726316452,-11.10083656312,-11.114637374880001,-10.379681205774002,-5.58504238129,0.3928106784835999,3.7297809124,4.076563215256,4.468587970732,5.9769183158859995,6.62108860016,6.7237908363339995,7.274775505065
R.Thumb_P_d_x,0.2657154530288,0.020372325181799978,-0.013206243514999971,0.248002021200932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156651288271,0.646760690212,0.7502288222312,0.7429537057874,0.7321234583856,0.7206759452817999,0.6763489484788,0.6778232812881999,0.7091442704202,0.7015972256659999,0.6823085904124,0.6623234748839999,0.6464896678926,0.6353651165962,0.6304206967354,0.6318154454229999,0.6403181433678,0.6450832784175
R.Thumb_P_d_y,-0.3689482569696,-0.8987599015236001,-0.46076206117866,-0.4388785183428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107516181469,-0.33482360839860004,-0.32336167097100005,-0.2809970736506,-0.2590332806112,-0.2462344557044,-0.11941269934200001,-0.1493883669376,-0.20399469137199996,-0.182449051738,-0.13060017824160003,-0.07176538705824001,-0.06726939976214,-0.07197355329991999,-0.05822679996492001,-0.07120288610458,-0.07957314550876,-0.0701022259891
R.Thumb_P_d_z,-0.38046677783140004,0.06993350349354802,0.23079846389600403,0.389642494917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16791329383860001,-0.6634425163268001,-0.5763981342316,-0.6072738289834,-0.6299700617790001,-0.6465719223023999,-0.7266551017759999,-0.7188954949378,-0.6748435974124001,-0.6886724472046,-0.719010078907,-0.7456808924674,-0.7599247217178,-0.7688288927078,-0.7740568876266,-0.7718026280402,-0.7639486193656,-0.760888934135
R.Thumb_I_s_x,316.76709594700003,170.7605361938,109.72586822526,77.72015686034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45960388184,18.1337205887,16.0186597824,17.8744796753,20.60857429504,21.554387664780002,20.51020088196,18.0175376892,12.7441177368,4.8993835449208,-6.18544793129,-16.975724601739998,-22.43028411866,-23.89049072264,-23.085323715199998,-21.595153045660002,-20.445249176020003,-19.9987564087
R.Thumb_I_s_y,361.5460693358,196.93969421360003,188.99490356459998,157.24232788080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.036846923800006,271.0789367674,265.94893798819993,263.0735473634,264.94710083,271.1098693848,275.09724731439997,276.97757568379996,281.65005493160004,286.3070007322,285.61294555679996,283.2206176758,282.64014892579996,280.56073608400004,277.98969116219996,277.9020446778,278.947113037,279.3252410885
R.Thumb_I_s_z,428.7998935699599,296.16514892559996,264.4595855714,200.13757934580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1564004898,-20.520986557,-24.156252670279997,-19.77479476928,-17.67141532898,-17.0726316452,-11.10083656312,-11.114637374880001,-10.379681205774002,-5.58504238129,0.3928106784835999,3.7297809124,4.076563215256,4.468587970732,5.9769183158859995,6.62108860016,6.7237908363339995,7.274775505065
R.Thumb_I_e_x,313.6323608402,164.51631774898001,102.73876800513999,66.36845703126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5535770416200005,3.61738862096498,1.912674498558,3.509238815308001,5.488510704038,6.465949726106001,2.7222694396960003,-0.8328024208545999,-5.822263240814,-13.574638557419998,-24.38907546996,-33.86392555236,-38.94009552004,-40.644830322260006,-39.832895660400006,-38.423936462380006,-37.608101654040006,-37.1684207916
R.Thumb_I_e_y,377.4557769776,224.69880065900003,203.35043945300004,169.2464904786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0407714844,269.9343322754,259.0897094728,256.4877563478,258.8812866212,265.12252807640004,272.62743530279994,277.364404297,281.19339599579996,285.90438232419996,284.2542724608,279.2119445802,278.805328369,277.9359558108,275.3069702148,275.6547302246,276.9588867188,276.74588012699996
R.Thumb_I_e_z,430.23067951186005,293.0536560058,254.32191162119997,187.102874756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5493736267000005,5.360450935364,1.7819118738174002,6.097678756714,7.892956924436001,8.526727104184001,13.242544937119998,12.625369453440001,13.582969856259998,18.449721145619996,24.58821563722,28.57994918824,29.211389923080002,29.598708343500004,31.106261062639998,31.737501907340004,31.63538131716,32.1285476685
R.Thumb_I_d_x,0.10339589715020003,0.20595879480256002,0.23046194612962,0.3744235306978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09585216045379999,0.47880545854559997,0.4652706205846,0.4738218963145999,0.498718893528,0.49767580032380004,0.5867156267166,0.6217579960822,0.6123919248582,0.6093455314635999,0.600426876545,0.5570390105248,0.5445582032203999,0.5526237249374001,0.55240046978,0.5550791621210001,0.5660980463027999,0.56632271409
R.Thumb_I_d_y,-0.5247643947602,-0.915604019165,-0.47350177168840013,-0.39594429135320003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09908121228219999,0.037753545492599995,0.2262442082168,0.21722517907599997,0.20007430315019997,0.1974859744312,0.08146407604205,-0.012759122019642,0.015062399394802,0.013279930874717998,0.04481435865166,0.13222174048420002,0.126487393677,0.08657553046944,0.08848663568496,0.07412522658706,0.06557948514818,0.08507741987705
R.Thumb_I_d_z,-0.04719292540104,0.10262922793642,0.3343802079561,0.42993564605699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14489748477939998,-0.8536711573602,-0.8555422186852001,-0.8533755064012001,-0.8432130932806,-0.8443671226502,-0.8029400706292,-0.7830383419989999,-0.790382039547,-0.7927605748176,-0.7980591893196001,-0.8196558833122,-0.8290449976922,-0.8288897633553999,-0.8288640856744,-0.8284376144408,-0.8216817855838,-0.81977468729
R.Thumb_D_s_x,313.6323608402,164.51631774898001,102.73876800513999,66.36845703126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5535770416200005,3.61738862096498,1.912674498558,3.509238815308001,5.488510704038,6.465949726106001,2.7222694396960003,-0.8328024208545999,-5.822263240814,-13.574638557419998,-24.38907546996,-33.86392555236,-38.94009552004,-40.644830322260006,-39.832895660400006,-38.423936462380006,-37.608101654040006,-37.1684207916
R.Thumb_D_s_y,377.4557769776,224.69880065900003,203.35043945300004,169.2464904786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0407714844,269.9343322754,259.0897094728,256.4877563478,258.8812866212,265.12252807640004,272.62743530279994,277.364404297,281.19339599579996,285.90438232419996,284.2542724608,279.2119445802,278.805328369,277.9359558108,275.3069702148,275.6547302246,276.9588867188,276.74588012699996
R.Thumb_D_s_z,430.23067951186005,293.0536560058,254.32191162119997,187.102874756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5493736267000005,5.360450935364,1.7819118738174002,6.097678756714,7.892956924436001,8.526727104184001,13.242544937119998,12.625369453440001,13.582969856259998,18.449721145619996,24.58821563722,28.57994918824,29.211389923080002,29.598708343500004,31.106261062639998,31.737501907340004,31.63538131716,32.1285476685
R.Thumb_D_e_x,311.102984619,155.6728927613,97.9223365785,56.11736831668001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7079109191799997,-0.18412942886600003,-4.8196239471440006,-4.025150251388,-2.1376434326159997,-1.1381465792654002,-4.484177064896,-6.04741258621,-6.879403877256,-13.938182067859998,-27.50128707884,-39.62619323732,-45.73991241454,-46.684618377679996,-45.00809783934001,-43.3287689209,-42.7894920349,-42.28010559085
R.Thumb_D_e_y,389.88607788080003,241.9668395996,215.21833496079998,175.9429565428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.818087768599995,259.9469482422,251.0289276122,249.2613464354,251.3311828614,257.5454101562,263.56836547840004,266.84121704119997,267.8070495604,272.375842285,272.07243042,269.09032592779994,270.1426879882,268.9076904296,265.4072570802,265.6681884766,267.0436401368,266.3983917235
R.Thumb_D_e_z,426.653819274914,291.3097869874,246.94043884299998,178.229736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012377166739999,21.70428962708,19.72343406676,24.09959373476,25.72204666138,26.34376335142,30.535401535019997,29.69787826538,29.46026763916,34.2540748596,41.12645187378,45.800820922839996,46.86866302492,47.34483947756,48.663594818099995,49.32370681764,49.181822204599996,49.44538497925
R.Thumb_D_d_x,0.12154328748586,0.42495055794720005,0.2314425051212,0.4925925076007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367419242858,0.1826733082534,0.3235051453112,0.36204781532279995,0.36645735502259996,0.365397375822,0.34628926515560005,0.250576144457,0.05079846438018001,0.01746925385669,0.14955022335076001,0.2768925517798,0.32674958705900004,0.2902281284332,0.2486824691294,0.23569054305540002,0.2489798337222,0.24563021212800001
R.Thumb_D_d_y,-0.5973096847534001,-0.8297761201858,-0.5702844619752,-0.3217832297088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0854048371316,0.4799207895994,0.3873423695564001,0.3472485899924,0.3628029346464,0.364100986719,0.4353128254412,0.505667603016,0.6432502508164,0.650083041191,0.5853706598284,0.48637116551400006,0.41626329422040004,0.43383254408840005,0.475708001852,0.47988050580020003,0.4764544367789999,0.4972246587275
R.Thumb_D_d_z,0.1718776732682,0.08379754386851998,0.354699686775162,0.42637825608260005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11835396289820002,-0.7853657126425999,-0.8621386647222001,-0.8650408029557999,-0.8567360281945999,-0.8561567544938,-0.8309685468674001,-0.8203802585601998,-0.7629472136496,-0.7594420552254,-0.7947072267531999,-0.8275094985961999,-0.8484797120094001,-0.8527495622636001,-0.8436774134636,-0.845064997673,-0.8431539773940001,-0.8321206271645001
R.Index_M_s_x,335.6612365722,169.89610900859998,107.27403259272,87.84364166259999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62046203614,31.750967407219996,35.84448623656,37.227926635740005,39.41360931396,39.78726119994,36.59370880124,34.04391708376,30.482128524779995,22.484737014759997,10.301060485855999,-1.3041731894008,-7.524304199217999,-9.672358322142,-9.065846633911999,-7.530292224886,-6.023477077483999,-5.306336164475
R.Index_M_s_y,353.9161132812,160.7128753662,177.396987915,136.72987365720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.377166748,244.62198486340003,238.37839965839999,237.4108795168,240.6151519774,247.4787719728,257.97319946280004,258.2840515138,259.83036499039997,265.12332763679996,267.2928405762,267.640863037,267.1740966798,264.79554443340004,262.7855285644,262.05110473639996,262.83557739239995,263.782119751
R.Index_M_s_z,407.685325050454,285.08845825180003,265.583807373,206.72867736799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.01381835938,-57.43585357664,-58.73112487792,-55.55145492554,-54.8585876465,-55.073683166520006,-53.5037010193,-52.70914154054001,-49.58396072388,-45.22308502196,-41.00469360352,-39.12817306518,-39.2097503662,-38.80901260376,-37.500241088859994,-36.630608367920004,-36.30178451538,-35.9039897919
R.Index_M_e_x,321.9782592772,163.4101608274,95.70657272344,60.44252700806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322486114502,-18.054179382319997,-18.23439407348,-16.4633928299,-14.253200912459999,-13.44707870484,-14.39558696746,-16.7387283325,-20.27542152404,-27.121578979500004,-38.22884521484,-48.8855178833,-55.319100952140005,-57.11157684328,-56.023077392580014,-54.3296180725,-53.4037864685,-53.23430633545
R.Index_M_e_y,388.7963409424,219.47858276359997,217.90385131859998,163.4982421874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.782067870999995,254.11982116699997,240.6453460694,239.95423889139997,242.28364868160003,248.2616394044,252.0899841308,253.92876586920002,255.78379211420003,259.01710815440003,258.6729492188,256.3247802736,257.0552062988,255.9624664308,253.21797180179996,252.70653991700001,254.07100524920003,254.783706665
R.Index_M_e_z,415.411227035566,270.000808716,243.19769897459997,175.349621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7650539398200005,-20.49536514286,-22.990532684340003,-19.2508705139,-18.468178558379996,-18.087936210659997,-13.85549755098,-12.614943695080001,-9.415176677714001,-3.8873584270480004,1.149589526652,3.475876760484,3.4545866012559996,4.534070968626,6.21132965088,7.296291828154,7.118707847595999,6.864831209179999
