,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
R.Middle_Ring.ang,7.662325774788,9.458602518792,9.358190692913999,9.34152904969,9.348561050026,9.35711422164,9.346630201218,9.35826039618,9.362666223458001,9.34766430384,9.346464997641998,9.349798453842002,9.3527775851,9.34762842716,9.386816355072,9.433730069998001,9.458137146986,9.457633165036,9.45636859745,9.46371067481
R.Ring_Pinky.ang,14.28905953268,19.1107477732,20.58489873152,21.33785664656,21.461962628520002,22.2609106902,24.329394747480002,23.1726365864,21.746046489980003,21.895751338100002,21.92741746356,22.48925278142,22.996046095159997,25.26102365962,28.188816073599998,29.889276452859995,30.770674936320006,31.26229958928,30.590252132159996,30.5028702043
L.Thumb_Index.ang,11.6465533615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,2.6158393758200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,1.1227163159919997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.684494401808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,-29.49708862306,-37.713095092779994,-39.77165908814,-42.18296585082,-41.7214668274,-39.371131134040006,-39.669286346439996,-38.96693344118,-38.81059799194001,-41.691638183600006,-42.32731170654,-42.99042663576,-44.160301208499995,-46.080396270760005,-49.46344680788,-52.7232421875,-53.41569976806001,-54.56812591552,-55.74821472167999,-56.4379119873
R.sphere_center_y,132.60597534180002,158.6436279298,155.1927764894,154.8866973876,154.2405273438,153.13879089360003,154.0486846924,154.468145752,154.5962341308,156.25481262199997,157.1771484374,157.86586608880003,158.62050476079997,159.6492767334,160.9039520264,162.8767120362,163.39304504400002,163.32644042980002,163.2668334962,163.493240356
R.sphere_center_z,-7.378371620177999,-9.342080497742,-8.060035800934,-7.632543945311999,-7.571249389647998,-7.340309238435999,-8.487236690522,-9.679558563231998,-9.827613449093999,-9.362183761599999,-9.099283981324,-9.013454818724,-8.626704788207999,-8.412031173706001,-7.592523574830001,-7.092440986632001,-7.169201755524,-6.7917814254760005,-6.53213672638,-6.207510471340001
L.sphere_center_x,9.64120254516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,21.9744613648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,-13.312040710440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
