,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
R.Index_I_e_x,-47.598736190779995,-65.12992553710001,-67.91086120606,-71.40214691162001,-65.40396118164,-54.900320434540006,-49.80232925414,-33.04799613954,-6.917917585374001,10.910450553900002,11.722341918960002,10.473015022294,6.560485744476,6.0552088737480005,8.56431646347,3.149447202684,0.06514031477272,0.6455335855499801,1.0721554279334,0.8660846948634001,0.49735707640619997,0.20877878963939994,-0.5213958434754,-1.689861035346,-2.413172721862,-3.148198986054,-3.68852710724,-3.8080459117879997,-3.1843379020680005,-2.649617671966,-2.736395406724,-3.3834190845500003,-3.1060482978839996,-3.2714522361740004,-2.4569806337360003,-1.629153943064,-1.48917901516,-1.43014574051
R.Index_I_e_y,209.5223754882,201.237649536,193.2310668942,195.3647003176,202.9962493896,216.7859649656,225.7367218018,238.6665985108,249.8060363772,252.2809020996,250.08763732919996,246.5592529296,247.2991363526,243.1247711182,242.6057250974,244.89343566879998,244.7614013672,244.3638519288,244.7836242674,244.9438446046,244.45054931619998,243.9961151124,243.67814941399996,243.00564575180002,242.6626251222,242.21435241720002,242.12655639659997,243.70847473140003,242.00959777840004,241.43970642079998,241.95484619119998,240.85911254880003,240.34239501960002,241.4479766846,241.7108337402,242.0446044922,242.0742218018,242.46244812
R.Index_I_e_z,-10.618925857536,6.806022214885999,9.399413299555999,14.694817733779999,32.989625167860005,49.63189544676,66.35898666381999,97.41493835432,124.095036316,137.75371704100002,138.41330566419998,137.41089172359997,142.5224792478,158.101235962,176.63462524439998,184.64266357419996,185.4295196534,189.0798828124,191.93843078619997,192.3606933592,192.34498596199995,192.45859375,192.58179016120002,192.5920043944,192.58847961399997,192.75515136720003,193.2423126222,193.2955688474,193.22947998080002,193.13582153340002,193.44699707019998,194.055856323,193.10869140620002,192.36368103019998,193.32798461919998,193.15242004380002,192.50113525400002,192.23997497599998
R.Index_I_d_x,0.43222771883020006,0.4840540885926001,0.5218928873537999,0.5738741517065999,0.5636998414993999,0.5089259684085999,0.419333511591,0.2529838502406,0.069993965979606,-0.09598504006868,-0.16462612748160002,-0.1974455922844,-0.1734950840472,-0.17604241967200002,-0.1853268891576,-0.1292073905466,-0.1074340626598,-0.10684170573959999,-0.0931405454874,-0.07576145976782,-0.07322191447020002,-0.0717011228204,-0.07137560546396002,-0.06569249927998001,-0.05472997725008,-0.043413852155199995,-0.037711944431060004,-0.05036903098226,-0.06308165565134001,-0.06260434389115999,-0.059602669626460006,-0.048341018706579995,-0.043418522924199995,-0.028673273324979997,-0.025206939131040003,-0.02709299921988,-0.03438249342144,-0.037130679935199994
R.Index_I_d_y,-0.42117205858219997,-0.43481974601760004,-0.3871692955494,-0.4031956911086,-0.31745916605,-0.3219259262088,-0.292511111498,-0.2311858803034,-0.2036821454764,-0.2067060112952,-0.2159883856774,-0.1844641566276,-0.15780639648439998,-0.07764656320216,-0.02972884252668,-0.04258275330066,-0.037152386829259997,-0.029849928617459998,-0.047799440473299995,-0.061752881854780006,-0.05628916621208,-0.05084743574262,-0.04597534760831999,-0.04319540485738001,-0.04888463392852001,-0.052148342877639996,-0.0497775144875,-0.04420501440764,-0.0275252390653,-0.024800623953360003,-0.030417849868540004,-0.06196983531118,-0.08691058158874,-0.09583843201398,-0.08915673047304,-0.09332187175752,-0.09916353076702,-0.103397905827
R.Index_I_d_z,-0.41597254276280005,-0.7583749055864,-0.7596571922304,-0.7117365479469999,-0.7621828317643999,-0.7977132439614,-0.8583896756173999,-0.9375167608262001,-0.9752634882926001,-0.9730121254922001,-0.9623102903366,-0.962654197216,-0.9719567418098001,-0.9810399889948,-0.9821130037308,-0.9906030178072,-0.9934872627257999,-0.9938238620755999,-0.9944474339486,-0.9952073693277999,-0.9957238316538,-0.996127784252,-0.9963876724242,-0.9968992352485999,-0.9973002910614,-0.9976917505264,-0.998046875,-0.9977235078812001,-0.9976251959802,-0.997730064392,-0.997746813297,-0.996837425232,-0.9952520608903999,-0.9949793815613999,-0.9956970691684,-0.995261633396,-0.9944718122482001,-0.9939468503
R.Index_D_s_x,-47.598736190779995,-65.12992553710001,-67.91086120606,-71.40214691162001,-65.40396118164,-54.900320434540006,-49.80232925414,-33.04799613954,-6.917917585374001,10.910450553900002,11.722341918960002,10.473015022294,6.560485744476,6.0552088737480005,8.56431646347,3.149447202684,0.06514031477272,0.6455335855499801,1.0721554279334,0.8660846948634001,0.49735707640619997,0.20877878963939994,-0.5213958434754,-1.689861035346,-2.413172721862,-3.148198986054,-3.68852710724,-3.8080459117879997,-3.1843379020680005,-2.649617671966,-2.736395406724,-3.3834190845500003,-3.1060482978839996,-3.2714522361740004,-2.4569806337360003,-1.629153943064,-1.48917901516,-1.43014574051
R.Index_D_s_y,209.5223754882,201.237649536,193.2310668942,195.3647003176,202.9962493896,216.7859649656,225.7367218018,238.6665985108,249.8060363772,252.2809020996,250.08763732919996,246.5592529296,247.2991363526,243.1247711182,242.6057250974,244.89343566879998,244.7614013672,244.3638519288,244.7836242674,244.9438446046,244.45054931619998,243.9961151124,243.67814941399996,243.00564575180002,242.6626251222,242.21435241720002,242.12655639659997,243.70847473140003,242.00959777840004,241.43970642079998,241.95484619119998,240.85911254880003,240.34239501960002,241.4479766846,241.7108337402,242.0446044922,242.0742218018,242.46244812
R.Index_D_s_z,-10.618925857536,6.806022214885999,9.399413299555999,14.694817733779999,32.989625167860005,49.63189544676,66.35898666381999,97.41493835432,124.095036316,137.75371704100002,138.41330566419998,137.41089172359997,142.5224792478,158.101235962,176.63462524439998,184.64266357419996,185.4295196534,189.0798828124,191.93843078619997,192.3606933592,192.34498596199995,192.45859375,192.58179016120002,192.5920043944,192.58847961399997,192.75515136720003,193.2423126222,193.2955688474,193.22947998080002,193.13582153340002,193.44699707019998,194.055856323,193.10869140620002,192.36368103019998,193.32798461919998,193.15242004380002,192.50113525400002,192.23997497599998
R.Index_D_e_x,-50.98855934142,-68.82379608156,-72.96660766602,-77.32553405762,-70.28290557862,-58.7067070007,-52.54846496582,-34.001361083999996,-6.350220143787199,14.074006843546002,15.88747234344,14.531194686880003,10.246764564526,10.036412429812,12.5071975708,6.396470451354,3.231277513506,3.996264934542,4.25425195694,3.555287885666,3.0256475448639994,2.674380493162,1.95447165966,0.7836424469952,-0.13276867493986,-1.1411291480058001,-1.824277162552,-1.6567871809000003,-0.7183634817604,-0.311825546622,-0.5086072266102,-1.356131064893,-1.1300159215919998,-1.5128778219219998,-0.779458519816,0.03165114605798001,0.28416160717601996,0.38488441705700005
R.Index_D_e_y,215.8253112792,207.98943481439997,199.22248229960002,201.64425354,208.14735717759999,221.39913024899997,229.52942199700001,241.1964843752,251.7494659422,253.56096801740006,251.46819763179997,247.9938934326,248.49878540039998,243.0515838624,241.88185119639996,244.4360809328,244.1783630372,243.46791992179996,244.13070983859998,244.6855682374,244.2162139892,243.69919433579997,243.31562194840004,242.57276000960002,242.3379119874,242.0117218018,241.931539917,243.4045715332,241.34894104,240.794293213,241.42739257820003,240.79632873539998,240.64404296880002,241.8383422854,241.9898620606,242.3791412354,242.5033386232,242.95060730000003
R.Index_D_e_z,-4.036417961120004,18.295255279520003,20.7932559967,25.506123733499997,44.86465454102,62.108808135980006,79.37147674562,110.979107666,137.77415161119998,151.1525756836,151.539779663,150.563671875,155.80657653819998,171.3539611816,189.8811889648,198.0894073488,198.890649414,202.47958984380003,205.3913391112,205.9354888914,205.9515899656,206.07544555659996,206.195211792,206.203781128,206.23676757799998,206.448703003,206.95628662119998,206.96431274420002,206.8334503174,206.76314086920002,207.0975738526,207.746835327,206.804904175,206.0873870852,207.0645965574,206.88975524919996,206.22177734360002,205.953262329
R.Index_D_d_x,0.2449028670788,0.266869226098,0.365259963274,0.4279439926148,0.35248668789860005,0.2749980688094,0.1983987033364,0.06887729130684,-0.0410141468047,-0.22855584323400002,-0.3009161829948,-0.29318922758120003,-0.26632080674180003,-0.28762792944899995,-0.2848593056202,-0.2345860242844,-0.22874233722700002,-0.24207865297779999,-0.22989529371259998,-0.1942855745552,-0.18266011178480002,-0.178131082654,-0.1788727104664,-0.1787019759418,-0.1647511899472,-0.14500377774239998,-0.1346855431796,-0.1554209023716,-0.17815798521059997,-0.16889732480060002,-0.1609499186278,-0.1464644998312,-0.1427613884212,-0.1270508348942,-0.1211950719354,-0.11998734623200003,-0.1281176418064,-0.131129667163
R.Index_D_d_y,-0.45536506175980007,-0.4877928853036,-0.43285877108579995,-0.4536757409572,-0.3721495449544,-0.33328499794019995,-0.27400932312,-0.1827754318712,-0.140405976772,-0.09248026460412001,-0.09974067807202,-0.10364773124454,-0.08667047396306,0.0052875244990040005,0.052297347038979994,0.033042273297920005,0.042122480273240004,0.06472796499728,0.04717077463866,0.018659569323060003,0.016929904930300003,0.0214514847845,0.02619133256376,0.0312744807452,0.0234593845904,0.014639353007080002,0.01408925913276,0.02195593770592,0.04773012772204,0.04662885293366,0.03810668252406,0.004535912768914,-0.02179300487044,-0.02820254564288,-0.02015881501136,-0.02416910789908,-0.031002185493720004,-0.035267818719099994
R.Index_D_d_z,-0.4755631566048,-0.8300568938255999,-0.8231652259823999,-0.7810790300368,-0.8579293727876,-0.9014131307604,-0.9401068925860001,-0.9799639463425999,-0.9882681488989998,-0.9680204629898,-0.9483420491216,-0.9502421498298,-0.9597297906875999,-0.9574626803397999,-0.9570176959037999,-0.9714800000189999,-0.9725195527078,-0.9680820941925999,-0.9719253540038,-0.9807317256926,-0.9830293774605998,-0.9837698221206,-0.98352175951,-0.9834032535554,-0.9860409021380001,-0.9893112301825999,-0.9907866716384,-0.9875188469886,-0.9828390479086,-0.9845262646674,-0.9862065076825999,-0.9891255259514,-0.9895032048226,-0.9914896488189999,-0.9924219012258,-0.9924743294716001,-0.9912682771682,-0.990737736225
R.Middle_M_s_x,15.366538453103999,5.901254367828,8.621187400816002,5.948898410798,7.915469360351999,6.247131252288,2.1749209642422,1.3557289004348,4.608964395524,6.256773281098001,5.390130329132,3.681424331666,-0.029482781887599917,-5.773645114898001,-10.314760208124,-13.06886844636,-13.754254722579997,-13.90891227722,-14.099915695179998,-14.03144245148,-14.095684623719999,-14.158811569220001,-14.55145263672,-15.069695472700001,-15.31618671416,-15.578068542459999,-15.990677070639999,-16.14998283386,-16.094379806520003,-16.03332595826,-16.02392997742,-16.518933486939996,-16.455011749300002,-15.48574714662,-14.704985237119999,-14.043709945680002,-13.980393218999998,-14.0013933182
R.Middle_M_s_y,147.9653137208,140.0964538574,137.8326507568,136.30708923359998,147.0955749512,155.3452056884,165.53475646959998,184.4740203856,196.83380737300004,197.8021728516,193.210256958,190.94500732420002,195.0094055176,201.9161102294,209.4348693844,213.07088317880002,213.66713562,215.10895996120001,215.86072082499996,215.69320983900002,215.4929107666,215.23441772459995,215.0968933106,214.6592803954,214.1728332518,213.8355163574,214.40262756340002,215.5854644776,214.86116027819997,214.79700012200001,214.98445129380002,212.44696044919996,210.90861206059998,211.15284118660003,212.3546691896,212.286514282,211.46645202640002,211.393798828
R.Middle_M_s_z,-44.76350746152,-61.900218200699996,-58.188240051280005,-48.66538391112,-35.88992271422,-25.290888595600002,-15.908836174020001,2.178743314746,22.64942951202,35.98717727662,37.94542388912,36.601744079599996,40.03694381714,50.96715621948,67.39822463988,74.47879028322,74.7880142212,77.86448364258,80.53572387694001,80.97005615232,80.88979187011999,80.97668304444,81.05148162841999,80.95135498047999,80.92252502442,81.00384826658,81.29499664308,81.50647888182,81.31277313232,81.15217895508,81.49982604979999,82.21411132813999,81.3625946045,80.7322555542,81.45148315429999,81.37161560057999,80.91549987794,80.7652587891
R.Middle_M_e_x,-17.396096038819998,-33.22116088866,-33.80433502198,-35.54708633424,-30.311543273939996,-26.14022216798,-26.315996551519998,-21.405735397319994,-10.229700660718,-2.6496200084679997,-3.484106540682,-5.55667524338,-7.913876438139999,-9.556771278380001,-9.783717727666,-11.99549827574,-13.04128398896,-12.702690124499998,-11.99872093202,-11.75339775084,-11.93734321596,-12.179810905439998,-12.676054000859999,-13.311328315719999,-13.61525630948,-14.014284515379998,-14.46898345948,-14.654770660399999,-14.60447654726,-14.341706275939998,-14.396649360679998,-14.991345214859999,-14.73369922638,-14.51816253662,-13.872823333740001,-13.408631134020002,-13.415341567999999,-13.474098205599999
R.Middle_M_e_y,172.9380249022,162.83692016619997,157.1759216308,158.9506317138,170.75707702640003,182.8317047118,192.4862335204,207.793157959,221.4488494874,223.9052948,219.79904785139996,217.24221496560003,219.56979064919997,220.2942138672,223.57341308579998,225.30706176760003,225.04013366700002,225.0456939698,224.80781555180002,224.5734893798,224.35794372560002,224.2005371092,224.016897583,223.36708068860003,222.82865600620002,222.37511901859997,222.54531860359998,224.09938964859998,223.17384338380003,222.90182495119998,223.1923400878,220.7539031982,219.1037017822,219.97244567859997,220.8015624998,221.07684631339998,220.6348388674,220.77838134799998
R.Middle_M_e_z,-24.69558944702,-22.585551834100002,-20.454346084599997,-11.736945915223998,3.7930116772646003,17.02939376832,29.46495628358,52.4847755432,75.26141662597999,89.26225433348,90.98925323486,89.72750854491998,94.1876235962,107.90055236819998,125.69069519019999,133.20500793460002,133.6917449952,137.0195251464,139.82533264159997,140.2635009764,140.19000549339998,140.26795349120002,140.3530395508,140.28805541980003,140.2685211182,140.3703735352,140.7183502196,140.8783721924,140.71329040519998,140.57619934079997,140.9114624024,141.61451415999997,140.7728881834,140.0704071046,140.8460235596,140.7184295654,140.20612182600001,140.022476196
R.Middle_M_d_x,0.5460616350172001,0.652061378956,0.707115006447,0.6916221618654,0.6371375799176,0.5398067355158,0.47486400604260004,0.3793700516222,0.24731911122800004,0.1484447151422,0.1479087501762,0.15397332906720002,0.13141081631180002,0.06305415108802,-0.008850994985540001,-0.01789008229972,-0.01188323106616,-0.02010435387492,-0.035021048411720004,-0.03796864300966,-0.035973525047319994,-0.03298441544176,-0.0312576573342,-0.02930706851184,-0.028349760174740002,-0.02606391198934,-0.025362382829219998,-0.02492100968956,-0.02483252622188,-0.028194576129320005,-0.027122223004720003,-0.025460628420100002,-0.02868947274984,-0.016126932762580003,-0.01386981569232,-0.010584989935156,-0.009417833015329998,-0.00878853723407
R.Middle_M_d_y,-0.4162253737448,-0.3790200591088,-0.32239832282040004,-0.3774046123026,-0.39437117576599995,-0.45812318325039997,-0.4492058396338,-0.38866490721700003,-0.4102640032768,-0.43506616354,-0.44316090941420005,-0.43830103278160004,-0.409353017807,-0.3063116788864,-0.2356500416994,-0.2039429217576,-0.1895561188458,-0.16561760306360002,-0.1491230785846,-0.14800945520399997,-0.14775534570200002,-0.1494401752948,-0.1486715614796,-0.145134705305,-0.1442683964968,-0.1423313230278,-0.1357159197328,-0.141903346777,-0.1385492086412,-0.135084798932,-0.1368025809526,-0.1384535253046,-0.13658926188940002,-0.14699817001800003,-0.14078612923639997,-0.1465102821588,-0.1528114050628,-0.156414791942
R.Middle_M_d_z,-0.33447616100300004,-0.6552656769754,-0.628918659687,-0.6154939293862001,-0.6614037156106001,-0.7053609490396,-0.7562543869017999,-0.8384610891341999,-0.8768948674202,-0.887946796417,-0.8840925335886001,-0.8854581713676,-0.902540564537,-0.9489207744598002,-0.9715726971626001,-0.978802037239,-0.9817607045174,-0.9859493017195999,-0.9881921768188,-0.9882561206816,-0.988368999958,-0.9882199168206001,-0.9883913517,-0.9889770507811999,-0.9891320466994001,-0.9894741773606001,-0.9904213666916,-0.9895635843278001,-0.9900407195090001,-0.990432488918,-0.9902260661126,-0.9900387644768,-0.9902036905288,-0.9890012383462,-0.9899411559106,-0.9891456246374,-0.9882091164590001,-0.9876523613930001
R.Middle_P_s_x,-17.396096038819998,-33.22116088866,-33.80433502198,-35.54708633424,-30.311543273939996,-26.14022216798,-26.315996551519998,-21.405735397319994,-10.229700660718,-2.6496200084679997,-3.484106540682,-5.55667524338,-7.913876438139999,-9.556771278380001,-9.783717727666,-11.99549827574,-13.04128398896,-12.702690124499998,-11.99872093202,-11.75339775084,-11.93734321596,-12.179810905439998,-12.676054000859999,-13.311328315719999,-13.61525630948,-14.014284515379998,-14.46898345948,-14.654770660399999,-14.60447654726,-14.341706275939998,-14.396649360679998,-14.991345214859999,-14.73369922638,-14.51816253662,-13.872823333740001,-13.408631134020002,-13.415341567999999,-13.474098205599999
R.Middle_P_s_y,172.9380249022,162.83692016619997,157.1759216308,158.9506317138,170.75707702640003,182.8317047118,192.4862335204,207.793157959,221.4488494874,223.9052948,219.79904785139996,217.24221496560003,219.56979064919997,220.2942138672,223.57341308579998,225.30706176760003,225.04013366700002,225.0456939698,224.80781555180002,224.5734893798,224.35794372560002,224.2005371092,224.016897583,223.36708068860003,222.82865600620002,222.37511901859997,222.54531860359998,224.09938964859998,223.17384338380003,222.90182495119998,223.1923400878,220.7539031982,219.1037017822,219.97244567859997,220.8015624998,221.07684631339998,220.6348388674,220.77838134799998
R.Middle_P_s_z,-24.69558944702,-22.585551834100002,-20.454346084599997,-11.736945915223998,3.7930116772646003,17.02939376832,29.46495628358,52.4847755432,75.26141662597999,89.26225433348,90.98925323486,89.72750854491998,94.1876235962,107.90055236819998,125.69069519019999,133.20500793460002,133.6917449952,137.0195251464,139.82533264159997,140.2635009764,140.19000549339998,140.26795349120002,140.3530395508,140.28805541980003,140.2685211182,140.3703735352,140.7183502196,140.8783721924,140.71329040519998,140.57619934079997,140.9114624024,141.61451415999997,140.7728881834,140.0704071046,140.8460235596,140.7184295654,140.20612182600001,140.022476196
R.Middle_P_e_x,-5.83700752258,-12.34566440584,-15.51209468838,-23.320442962639998,-17.6324781418,-9.238395595557998,-6.0596559524539995,4.755505347254,18.195751571640002,22.38435363768,13.919362640384,4.897216033935999,-1.7937881290901998,-4.531469106674001,-1.5858366489399998,-0.03197371065459995,4.29051833153,10.496805000324,14.691428947460002,14.965612220739999,13.434661102299998,12.094036865240001,11.650692367560001,11.90100040436,12.700134086599999,12.95207958222,12.812894439679999,11.80422782898,9.740278244012,8.54360332489,8.266464424134,10.360625839231997,11.78736324312,10.73366527558,11.17847137452,11.82505550384,12.35807971954,12.4522161484
R.Middle_P_e_y,186.8129821778,185.8179992676,179.85585937499997,183.4893432618,193.54067687980003,201.18146362320002,205.9372497558,211.8658020022,217.01563110339998,218.41752319339997,222.32969970699997,227.16471252440002,232.18540954580004,231.30079650860003,231.83086547860003,231.06034851080003,226.02259826679997,220.4533477782,218.44075012179997,219.2390808104,220.64763183600002,221.276397705,220.94268493660002,219.3014068604,217.40950317379998,216.30686035140002,216.18289794900002,219.31215515140002,219.3002716066,220.5204071046,221.6683166506,216.88939819339998,214.1092285154,215.36251831060002,215.7195648194,215.33017578119998,214.8617004396,214.94766235400002
R.Middle_P_e_z,-8.4356299594022,1.0835566848526,5.5239599227900005,16.01689128876,32.84145774844,46.99681472778,59.97197265628,80.9201187134,101.6247467041,118.6298507688,125.5742721558,125.96983184820002,130.6240051268,145.01569519039998,162.93892822260003,169.888119507,168.5925354002,167.98940429700002,167.5995941162,168.22564086900002,169.6335205078,170.7124999998,170.74139099119998,169.8222991946,168.59887084960002,167.95090026859998,167.9207061764,169.1828094484,170.9819396972,172.11921691899997,172.6699768068,171.0255981446,168.9911010742,169.49477539059998,170.3642395018,169.95838928220002,168.9663848876,168.63381958
R.Middle_P_d_x,-0.2960192084312,-0.5346052765846,-0.468450009823,-0.3131148457528,-0.3247009992598,-0.43284263610839996,-0.5187491416930001,-0.669969046116,-0.7279537320136,-0.6411005973816,-0.44568931460379996,-0.2677160352468,-0.1567307263612,-0.12869408428680001,-0.20994136631479998,-0.30637656450260004,-0.44385401010479997,-0.5941210508346,-0.6835140585898001,-0.6842530250549999,-0.649757230282,-0.6216344237326,-0.6229890704158001,-0.6456681728361999,-0.6739166617392001,-0.6905876159666,-0.6986677527426,-0.6775944352148,-0.6234502792358,-0.5860749721524,-0.5803847312926,-0.6492443323136,-0.679183781147,-0.646679675579,-0.6415441393854,-0.6462151288986,-0.6600372672082,-0.663952767849
R.Middle_P_d_y,-0.3553268313408,-0.5885275959967999,-0.5808155417442,-0.6284173727034,-0.5834702849388,-0.4699230670928,-0.3444700717924,-0.10429725106808001,0.11353128105406,0.14053756147638,-0.06480802837765401,-0.25410745441899996,-0.32307622432699995,-0.28187002539640005,-0.21146694719800002,-0.14733720123760002,-0.025160149950528003,0.11760641634461999,0.16305560767639998,0.136610044539,0.0950181916356,0.07488494217396,0.07872819602487999,0.10411875247964,0.138780286908,0.15540338754660002,0.16293666660779998,0.12259735912080001,0.09919916689404,0.060986258834599995,0.03902905657887999,0.09896697849022,0.12790457755339998,0.11805665791039999,0.13014599680900002,0.1471677720544,0.14784558415420002,0.149320185184
R.Middle_P_d_z,-0.4164048820734,-0.606147491932,-0.665284180641,-0.7107542276382001,-0.7439081311225999,-0.7674423694610001,-0.7812609791756,-0.728207051754,-0.6751443862914,-0.752081298828,-0.8856954455374,-0.9281377315520001,-0.9331075191496,-0.95048995018,-0.9538983464241999,-0.939425969124,-0.8937821388244,-0.793114542961,-0.711277294159,-0.7160886168482001,-0.7540254592894,-0.7796612262726,-0.7782220602036001,-0.7563490629194,-0.7255182027816001,-0.7063158392908,-0.6966312646866,-0.724854683876,-0.7751566052434,-0.8077921509742,-0.8133109092712001,-0.7531950831412001,-0.7226464748384,-0.7535351991654,-0.7559384822843999,-0.7488126754762,-0.736527967453,-0.732714295387
R.Middle_I_s_x,-5.83700752258,-12.34566440584,-15.51209468838,-23.320442962639998,-17.6324781418,-9.238395595557998,-6.0596559524539995,4.755505347254,18.195751571640002,22.38435363768,13.919362640384,4.897216033935999,-1.7937881290901998,-4.531469106674001,-1.5858366489399998,-0.03197371065459995,4.29051833153,10.496805000324,14.691428947460002,14.965612220739999,13.434661102299998,12.094036865240001,11.650692367560001,11.90100040436,12.700134086599999,12.95207958222,12.812894439679999,11.80422782898,9.740278244012,8.54360332489,8.266464424134,10.360625839231997,11.78736324312,10.73366527558,11.17847137452,11.82505550384,12.35807971954,12.4522161484
R.Middle_I_s_y,186.8129821778,185.8179992676,179.85585937499997,183.4893432618,193.54067687980003,201.18146362320002,205.9372497558,211.8658020022,217.01563110339998,218.41752319339997,222.32969970699997,227.16471252440002,232.18540954580004,231.30079650860003,231.83086547860003,231.06034851080003,226.02259826679997,220.4533477782,218.44075012179997,219.2390808104,220.64763183600002,221.276397705,220.94268493660002,219.3014068604,217.40950317379998,216.30686035140002,216.18289794900002,219.31215515140002,219.3002716066,220.5204071046,221.6683166506,216.88939819339998,214.1092285154,215.36251831060002,215.7195648194,215.33017578119998,214.8617004396,214.94766235400002
R.Middle_I_s_z,-8.4356299594022,1.0835566848526,5.5239599227900005,16.01689128876,32.84145774844,46.99681472778,59.97197265628,80.9201187134,101.6247467041,118.6298507688,125.5742721558,125.96983184820002,130.6240051268,145.01569519039998,162.93892822260003,169.888119507,168.5925354002,167.98940429700002,167.5995941162,168.22564086900002,169.6335205078,170.7124999998,170.74139099119998,169.8222991946,168.59887084960002,167.95090026859998,167.9207061764,169.1828094484,170.9819396972,172.11921691899997,172.6699768068,171.0255981446,168.9911010742,169.49477539059998,170.3642395018,169.95838928220002,168.9663848876,168.63381958
R.Middle_I_e_x,10.019949531554,8.547713661193999,5.570081329348,-0.9510377168654,5.1211412429820005,13.112125968920001,14.82257671356,22.10433197022,32.9019012451,38.32764663696,32.03124351502,24.70053291322,9.628680896759999,2.797248601914,4.126641178132,7.0260501861560005,14.515621376039999,27.8653049469,32.791217040999996,32.1994682312,33.42011260986,33.16136169434,32.73306503296,33.052453613299996,32.568210601800004,28.77826309204,28.05802497866,28.0373222351,27.55581283572,28.813456726079995,28.825909805320002,31.006817245500002,31.20139083862,30.316486740119995,31.043525695799996,31.365815734879998,31.7274219513,31.657651901199998
R.Middle_I_e_y,181.7632049562,182.65401000979998,178.43485107420003,184.6307006834,193.9614685058,197.26178894039998,199.6962707518,204.7559204102,206.9143127442,205.75915527340004,210.02760314940002,216.6242889404,234.57910461420002,235.45066223140003,236.17749023460001,234.45457153299998,226.60220947279998,214.3750488282,208.22554626479996,208.96448974619997,210.627145386,212.4274902344,212.67518615720002,210.3033691408,207.6157287598,206.65184631340003,206.61760864260003,209.7895385744,209.31697692859998,210.65408325199996,214.3151123048,208.790863037,204.11553955100004,204.8816070556,204.9235412598,204.1480163574,203.8384918214,203.925064087
R.Middle_I_e_z,-12.839442443860003,-8.06486082077,-3.647871303558,10.892618894572001,29.32750663758,43.31244812012,52.63952636718,67.73741989136,87.11507110596,107.95053863519999,118.58499908460001,127.483203125,150.20013122539999,166.45354003899996,184.8270202636,191.52975463900003,189.1826721192,177.6089447022,157.94753723120002,156.961831665,164.56650390640002,173.0322937012,174.94068298320002,170.4353118896,162.8147247314,154.30252990719998,153.54050903319998,155.9165008544,160.38015747080001,168.6159698486,179.6687561036,175.620877075,161.76033325219998,163.51253662099998,165.946887207,165.0822479248,163.14045105,162.280792236
R.Middle_I_d_x,-0.6883230067789,-0.9069452643393999,-0.9151407122612,-0.9710171222688,-0.9876951694485999,-0.9701974153516,-0.9064615011214,-0.7530825376512001,-0.6383684039113999,-0.692070662975,-0.7862053990366,-0.8596276640892,-0.49582951664940006,-0.31812692880640003,-0.24796875119220002,-0.3063766002654,-0.4438539922238,-0.7539364218714001,-0.7856805086136001,-0.7480917692184,-0.8675336956980001,-0.9144959568979999,-0.9151492476462,-0.9181479334832,-0.8624388098718001,-0.686987090111,-0.661764740944,-0.7046505212786001,-0.7733414411544001,-0.8798791408540001,-0.8924498558044001,-0.8962153911590001,-0.8427291989325999,-0.8500563502312,-0.8623076319694001,-0.8482304573061998,-0.840789604187,-0.8336747288699999
R.Middle_I_d_y,0.21920206546780002,0.13734328299780002,0.061683507263659995,-0.04954434782266,-0.018265835009507996,0.17014628648755997,0.2709100663662,0.30862764716159996,0.43848067522039996,0.5494777560233999,0.5340127229689999,0.4575415134428,-0.10390613749603998,-0.18013847470279998,-0.18867943584920002,-0.14733734577899998,-0.025159922149049996,0.26384841650729995,0.44342434406279996,0.4460021555422,0.43497189283360005,0.384115678072,0.3588777899742,0.39058923721300004,0.4251307964326,0.4191073596478,0.415212661028,0.4133602976798,0.4333574950696,0.42827998995800004,0.3191898405554,0.3515433609486,0.433808684349,0.4549582004546,0.46863667964960004,0.48539811968819996,0.47849838733679995,0.478471904993
R.Middle_I_d_z,0.1911618769168,0.3971169292928,0.3981333136556,0.22243578434,0.15253452956660002,0.15993197262300002,0.31828877329819993,0.5722381174565999,0.6298398017883999,0.4635703921318,0.303392252326,-0.06569283008578002,-0.849765574932,-0.930579662323,-0.9501241087912,-0.939425933361,-0.8937821388246,-0.41756749451174,0.4189791262150001,0.488942396641,0.21995038390163998,-0.10069821812204001,-0.18228398561480003,-0.026609816402140003,0.25107976496240003,0.5924520134926,0.6242194890976,0.5758674859997999,0.4602049529552,0.15206988081342,-0.3038048714398,-0.19947310239089994,0.31387507617480004,0.25967862606040004,0.191749614477,0.2116648286582,0.2528937011958,0.275773912668
R.Middle_D_s_x,10.019949531554,8.547713661193999,5.570081329348,-0.9510377168654,5.1211412429820005,13.112125968920001,14.82257671356,22.10433197022,32.9019012451,38.32764663696,32.03124351502,24.70053291322,9.628680896759999,2.797248601914,4.126641178132,7.0260501861560005,14.515621376039999,27.8653049469,32.791217040999996,32.1994682312,33.42011260986,33.16136169434,32.73306503296,33.052453613299996,32.568210601800004,28.77826309204,28.05802497866,28.0373222351,27.55581283572,28.813456726079995,28.825909805320002,31.006817245500002,31.20139083862,30.316486740119995,31.043525695799996,31.365815734879998,31.7274219513,31.657651901199998
