,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
R.Thumb_P_e_z,29.477836227420006,22.608758163460003,23.37516059876,24.854931640620002,30.227210617079997,40.948824310300004,77.69450988767998,68.58800201414,54.8677658081,67.97071380614001,65.73683319092,53.00030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_d_x,0.2900636374948,0.24457634985440002,0.3033241868016,0.3468473613264,0.37035549283020003,0.43292291164400004,0.731974852085,0.6339897751808,0.6400503039358001,0.6099128484728,0.6198288559912,0.49472365379319994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_d_y,-0.24239619523289999,-0.3166076421738,-0.28902596831320004,-0.30818825960179996,-0.434135389328,-0.38474527895448,-0.56534801051018,-0.7234917044639999,-0.32942597270005997,-0.7382155776022,-0.7227793931961999,-0.5819702386856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_d_z,0.9085482597351999,0.9164514541626001,0.9075500369071999,0.8856550574301998,0.8188224196434,0.42665776908402,0.18738587945690002,0.2694748401644,0.19135987609639998,0.28698810935019997,0.30560182333,0.2378091812134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_s_x,189.59694519064,220.80014648440002,217.9370697022,212.0053222656,209.273953247,157.36304931639998,180.69824523940002,185.83251953119998,139.61207580579998,186.1614868166,185.7621307374,148.56457519539998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_s_y,157.4367645264,164.69870300300002,163.729953003,165.0337066652,175.81860656720002,135.478504944,174.95662231419996,194.8384094238,127.8311203002,190.4269348144,191.6812438964,152.7925445558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_s_z,29.477836227420006,22.608758163460003,23.37516059876,24.854931640620002,30.227210617079997,40.948824310300004,77.69450988767998,68.58800201414,54.8677658081,67.97071380614001,65.73683319092,53.00030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_e_x,178.29732055666,205.7746185302,203.981137085,197.63134155280002,192.69538574220002,140.46571350099998,156.6121795656,161.5987457276,120.66898498539999,164.5745269774,162.2508911132,130.0154022216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_e_y,164.0210006716,175.60586853019998,173.2162994386,174.3870269774,187.1769317626,144.1089126588,181.7227508544,208.347946167,134.2139724734,206.8501861572,205.8883239746,164.64578857420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_e_z,6.00902441441872,0.7700203120710001,0.23119200468079998,1.8977696180319998,9.844826507566001,28.89732513426,67.7350593567,61.52397003172,45.762329864499996,59.99911727903999,57.55573120118,46.573020172140005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_d_x,0.39419306367616,0.5241729617118001,0.4868596196176,0.5014434456824001,0.5783515810968,0.5894720435142,0.8402543783186,0.8454072713852,0.6608392000198,0.7530718326570002,0.8202013969422,0.647097039223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_d_y,-0.2296943902968,-0.38050187230099997,-0.3309359014036,-0.326295220852,-0.3962408304214,-0.30107609629640003,-0.23603979647160003,-0.4712869107722,-0.2226690024138,-0.57293330431,-0.4956211209298,-0.413506245613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_I_d_z,0.8187212228776,0.7618551969528001,0.8073888182642002,0.8008719921114,0.7110496163368001,0.42042259573940005,0.347440341115,0.2464322745798,0.3176476895807999,0.2780931055546,0.285401856899,0.2242190063002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_s_x,178.29732055666,205.7746185302,203.981137085,197.63134155280002,192.69538574220002,140.46571350099998,156.6121795656,161.5987457276,120.66898498539999,164.5745269774,162.2508911132,130.0154022216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_s_y,164.0210006716,175.60586853019998,173.2162994386,174.3870269774,187.1769317626,144.1089126588,181.7227508544,208.347946167,134.2139724734,206.8501861572,205.8883239746,164.64578857420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_s_z,6.00902441441872,0.7700203120710001,0.23119200468079998,1.8977696180319998,9.844826507566001,28.89732513426,67.7350593567,61.52397003172,45.762329864499996,59.99911727903999,57.55573120118,46.573020172140005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_e_x,167.57208099374,189.3118377684,189.61653442399998,185.0749725344,177.1623748778,126.2724105836,138.7139617918,142.234790039,106.2381210328,145.3351715088,142.9065673828,114.5272918702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_e_y,168.19878082280002,183.45597534179998,180.37433776840004,180.9744567872,193.35545043940002,146.0988510132,179.035058594,206.37273254399997,135.37304382320002,205.513104248,205.01168212899998,163.94639587399996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_e_z,-4.047277832042001,-6.609904003144,-11.022889518731999,-11.73926239014,-0.3352375149729999,23.205120086660003,62.595779418940005,58.790486907980004,41.468565368680004,56.132961273199996,54.069586944579996,43.852376556399996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_d_x,0.5450891017913999,0.8366885900498,0.7300527095794,0.6381528377534,0.7894347786902,0.7213467121121999,0.9096416234970001,0.9841348648070001,0.7334202528,0.9778024315834,0.9831372380255999,0.7871530413628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_d_y,-0.21232740283020002,-0.39896630644819997,-0.3637932240964,-0.3347932100298,-0.3140110731124,-0.10113469362266,0.136596656357652,0.10038634389637999,-0.05890751555552,0.06795456260444001,0.044553598761559995,0.035545271635039996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_D_d_z,0.5110917031766001,0.3750701963902,0.5719665408136,0.6930754303932,0.5173817574976,0.2892951250076,0.26119374707349996,0.13892388343816,0.21822214126582,0.1964897811412,0.17717642784100002,0.13827141523359998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_s_x,197.90738067632,223.5689453126,223.60433654800005,220.77517700199996,222.39183959940002,174.8924804688,215.76394348120002,217.4795135496,167.51423645,216.97362976079998,216.70794067399999,173.1796051024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_s_y,135.2527191162,132.83072814919998,132.83103942859998,133.0091613772,138.7949676516,113.35277709959999,153.62027587920002,156.3593872072,118.06108093259999,152.08838500999997,153.0284576416,121.85137023920001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_s_z,65.0532546997,59.4598968506,60.32464447022001,59.70598983763999,58.343820190420004,51.044128417959996,69.45583572386,62.1843070984,53.53850708006,62.05284042359999,60.92381744386,48.780372619619996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_e_x,161.65160064697997,185.15920715340002,186.182385254,184.01368103040002,182.9160705568,140.31227111820002,165.819818115,169.11378784160001,128.6415802002,170.75364074680002,169.59981994619997,135.28918457039998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_e_y,141.0904541016,135.85253601059998,133.4442230224,134.001184082,143.22684631340002,117.2823516846,165.9726623536,168.95486755360002,124.7050720214,169.5360961914,167.9774627684,134.0954040526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_e_z,15.299485778815997,10.53195800784,10.563939094539998,9.452504158028,10.420836448682001,16.08308849334,35.38639144896,25.032047271739998,24.1162586212,24.242955017100005,23.032574844360006,18.837392425540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_d_x,0.5821701765059999,0.6167570233344,0.6008957624438,0.5902906656266,0.633874607086,0.555265057087,0.8019682049749999,0.7766233563421999,0.6241902232172001,0.7421685934066,0.756429541111,0.6084181427956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_d_y,-0.09373830109832,-0.048522100597599996,-0.009846077393732,-0.01592921428382,-0.0711640454829,-0.06309839189060001,-0.19834606871029997,-0.2022495120762,-0.10668461248281999,-0.28016326725479995,-0.24004076421279996,-0.1966062188148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_M_d_z,0.7989115238191999,0.7856510043144,0.7990229249002,0.8069356799124,0.7695141673088,0.5613801956178,0.5470635652542,0.5965652942656,0.4724421083928,0.6071249604223999,0.608431315422,0.48080364465720005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_s_x,161.65160064697997,185.15920715340002,186.182385254,184.01368103040002,182.9160705568,140.31227111820002,165.819818115,169.11378784160001,128.6415802002,170.75364074680002,169.59981994619997,135.28918457039998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_s_y,141.0904541016,135.85253601059998,133.4442230224,134.001184082,143.22684631340002,117.2823516846,165.9726623536,168.95486755360002,124.7050720214,169.5360961914,167.9774627684,134.0954040526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_s_z,15.299485778815997,10.53195800784,10.563939094539998,9.452504158028,10.420836448682001,16.08308849334,35.38639144896,25.032047271739998,24.1162586212,24.242955017100005,23.032574844360006,18.837392425540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_e_x,142.35285263071998,163.3147460938,165.1871246338,162.4040008544,157.44151611319998,119.1598999024,138.480493164,144.0203094482,106.49943237299999,145.6464630126,144.1329284668,114.9859832766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_e_y,152.2172637942,145.4968078612,143.7442199708,148.1174163818,158.9980987548,125.48745117179999,168.5816833496,180.7424621582,130.3719573974,182.449493408,180.4877746584,144.1767120362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_e_z,-12.689162635814002,-16.5683216095,-16.94350738524,-15.74259166718,-9.682472133626002,-1.2937154769900001,13.420515155772,1.882092761994,7.878978729248002,1.7414237618452,0.6818196296692001,0.9178084254284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_d_x,0.5342983424664001,0.6047780752181999,0.5812674999236,0.5982780098914,0.7052794933318,0.5856171369551999,0.7569069743158,0.6947291851044,0.6130197763444001,0.6951085448263999,0.7050674557686001,0.5621073126794001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_d_y,-0.30805295109759995,-0.26700792312620003,-0.28516213297840004,-0.3908170402048,-0.43663731813420004,-0.22716351672992002,-0.07223243843756799,-0.3263471841812,-0.156891435385,-0.35751580596,-0.3463561296462,-0.2791075527666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_P_d_z,0.7748839020728,0.7502888441086,0.7615615963936,0.6975425362588,0.5565730810164,0.481088089943,0.6081395626068,0.6409214496612,0.4495396733286,0.6229695081712,0.6187952280046,0.49611531496039996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_s_x,142.35285263071998,163.3147460938,165.1871246338,162.4040008544,157.44151611319998,119.1598999024,138.480493164,144.0203094482,106.49943237299999,145.6464630126,144.1329284668,114.9859832766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_s_y,152.2172637942,145.4968078612,143.7442199708,148.1174163818,158.9980987548,125.48745117179999,168.5816833496,180.7424621582,130.3719573974,182.449493408,180.4877746584,144.1767120362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_s_z,-12.689162635814002,-16.5683216095,-16.94350738524,-15.74259166718,-9.682472133626002,-1.2937154769900001,13.420515155772,1.882092761994,7.878978729248002,1.7414237618452,0.6818196296692001,0.9178084254284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_e_x,135.41122360208,154.83201293960002,157.6461242676,154.6816955566,145.853201294,106.381135559,120.3796630862,124.68098144520002,92.1142745972,126.35559387200001,124.94254455579998,99.6295074466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_e_y,167.877996826,162.931451416,161.90418396,166.759146118,175.52254028299998,132.625970459,169.0526275636,186.9199249266,132.8224304198,188.806930542,187.1622406006,149.5057281494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_e_z,-20.07000827788,-22.64256324768,-21.95591964722,-17.96198444366,-8.828892707807999,-5.235038280487999,7.921484041222,1.0815555572506,3.779827475546,1.4122183442114,0.38182115852826,0.6841716885572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_d_x,0.34160239100459994,0.4174411892889999,0.3710976719856,0.38001989126220004,0.5702689349652001,0.6288518428802,0.8907541513444001,0.9517016172408,0.7079033732414001,0.9493169784546,0.9443719267845999,0.7557027697562001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_d_y,-0.7706756055356,-0.8579709172246,-0.8936639785766001,-0.9173721790311999,-0.8131791472437999,-0.35129144415259994,-0.023175521707284014,-0.303997182846,-0.1205894231796,-0.3128538608552,-0.3284550368788,-0.26224456429480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_I_d_z,0.3632165193558,0.2989176452158,0.24666416347039996,0.1092178285121,-0.042005229741354,0.1939552542754,0.2706110371276119,0.03939498700201201,0.20172205194822004,0.0162004260812014,0.014763129409398001,0.011497425474224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_s_x,135.41122360208,154.83201293960002,157.6461242676,154.6816955566,145.853201294,106.381135559,120.3796630862,124.68098144520002,92.1142745972,126.35559387200001,124.94254455579998,99.6295074466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_s_y,167.877996826,162.931451416,161.90418396,166.759146118,175.52254028299998,132.625970459,169.0526275636,186.9199249266,132.8224304198,188.806930542,187.1622406006,149.5057281494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_s_z,-20.07000827788,-22.64256324768,-21.95591964722,-17.96198444366,-8.828892707807999,-5.235038280487999,7.921484041222,1.0815555572506,3.779827475546,1.4122183442114,0.38182115852826,0.6841716885572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_e_x,135.16712493897998,154.545385742,157.7739959714,154.1829071042,144.25216979980001,100.93673095720001,110.8259307862,114.15685729980001,83.3506896972,116.0021804812,114.51432037340001,91.3508743286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_e_y,178.88539123540005,176.69550781240002,175.443737793,179.8757537842,186.27508850080002,137.2868164062,166.3438323974,188.56478881840002,132.99048767099998,190.13780822760003,189.15198669440002,151.007727051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_e_z,-18.55959072112,-18.5647129059,-17.22753467558,-12.155030441280001,0.39851691722860016,-0.838486099248,13.046079397212,10.71544265748,4.997189426425999,11.245562553397999,10.056549453732,8.51102485656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_d_x,0.016993373632359986,0.01995400954039,-0.008901988342379999,0.03472398445009999,0.11145844459523999,0.3790211081504,0.6650987505914,0.7326541662216,0.6100913643836,0.720769715309,0.7259777545930001,0.5763304829596001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_d_y,-0.7662974223496001,-0.9582068085668001,-0.942578279972,-0.9131343722344001,-0.7485562324522,-0.32447241544732,0.188577197724958,-0.11450989991419999,-0.011699581146000004,-0.09265121296032,-0.1385194063186,-0.10456409454340002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Index_D_d_z,-0.1051500201224,-0.28388608694100004,-0.329174268246,-0.40426071882239994,-0.6423812627792,-0.3060732245444,-0.3567570686342,-0.6706788420676,-0.08474859595319997,-0.6845642447472,-0.6735219240188,-0.5448791027069999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_s_x,192.97757110599997,215.4101562498,215.4035980224,212.741644287,215.609188843,172.7966308594,216.66045532219997,215.97653503400002,168.6548492432,214.99861755400002,214.7600463866,171.6104248048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_s_y,132.3121276854,129.4969299316,129.51796875,128.85782165519998,132.2531555176,109.32249450680001,147.3576965332,146.3024871824,115.6860321046,142.29397277820004,143.0578277586,113.89300231940001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_s_z,68.40275115966,65.02420043945999,65.8293899536,64.87946395874,62.62939987182,50.833036804219994,63.6768447876,59.89550933838001,49.50764694214,59.13272857666,58.592288970940004,46.847988891600004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_e_x,155.07295684806002,173.0286224366,173.88328857419998,171.88878173839998,173.0141540528,138.61906738279998,170.21813659639997,168.9393371582,133.05620117179998,169.56445617679998,168.5360412596,134.43752441420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_e_y,136.19833374019998,130.89294433600003,128.6845932006,127.6966796874,132.28198852539998,110.04826049799999,153.48518981939998,150.233795166,119.61374816899999,150.9458007814,149.2866912842,119.1484771728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_e_z,24.72269973756,23.917331314100004,23.855273818980002,22.25027999876,21.72933845522,18.41846466064,28.01367149354,24.402041625960003,19.18220672606,22.508317947400002,22.36421928404,18.1627910614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_d_x,0.6418106615544,0.7176150083542,0.7030325412752,0.6917311429977999,0.7212300539018,0.5787032842636,0.7863732695578001,0.7964459180829999,0.6027654647826,0.7693028807637999,0.7826766371726,0.6294211030006001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_d_y,-0.06580224297946,-0.02363767437636,0.014110929053302,0.019660753756759998,-0.00048820795491800046,-0.012288854271179993,-0.10375229492783997,-0.06656591594218,-0.06650509908788,-0.146494972706,-0.10546870529659999,-0.08898705095079999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_M_d_z,0.7396018505095999,0.6960320830346001,0.71071652174,0.7218082547189999,0.6925303459168001,0.5488518595696,0.6038580298424,0.6009845256804001,0.5134781360626,0.6201338887212,0.6134229302406001,0.48570513725279996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_s_x,155.07295684806002,173.0286224366,173.88328857419998,171.88878173839998,173.0141540528,138.61906738279998,170.21813659639997,168.9393371582,133.05620117179998,169.56445617679998,168.5360412596,134.43752441420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_s_y,136.19833374019998,130.89294433600003,128.6845932006,127.6966796874,132.28198852539998,110.04826049799999,153.48518981939998,150.233795166,119.61374816899999,150.9458007814,149.2866912842,119.1484771728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_s_z,24.72269973756,23.917331314100004,23.855273818980002,22.25027999876,21.72933845522,18.41846466064,28.01367149354,24.402041625960003,19.18220672606,22.508317947400002,22.36421928404,18.1627910614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_e_x,129.61069335954,147.3202667236,149.799380493,147.784451294,145.19439086879999,114.84979248059999,141.98229675320002,139.2497039796,108.91657409679999,140.3224975588,139.1338195802,111.10126953139999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_e_y,140.1649902346,139.20049743660002,137.33867492680002,139.1638061522,142.89532470720002,115.17027893079998,158.1451385498,155.3335235594,126.2516693116,158.3232360838,155.34608154280002,124.0479949952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_e_z,-2.865965652464,-6.284929084778,-7.5343602180459985,-8.209033966064,-5.723159694674001,-2.979253768921,-0.5834646105769999,-2.7004496097560002,-0.6648961782467999,-4.50921931267,-4.855270576478,-3.8006573677059996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_d_x,0.6283326625821999,0.6344054341316,0.5943189740179999,0.5948229789734,0.6865087032318,0.5865546941758001,0.6967762351038,0.7326514601705999,0.595693910122,0.7216042518611999,0.7255590200424,0.5758690834046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_d_y,-0.0978852421044,-0.2050055980682,-0.2135569155218,-0.2829744756224,-0.26190546155,-0.126396110654,-0.11499361842858,-0.1258460640908,-0.1638040721418,-0.1820530772208,-0.1495276570318,-0.1209054708482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_P_d_z,0.6808059394358,0.745301568508,0.7746024847032,0.75164501667,0.6774456858633999,0.5280317664148,0.7056919574736,0.6688085317613999,0.48976721763619996,0.6667121648786,0.6716957211494,0.5419923305512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_I_s_x,129.61069335954,147.3202667236,149.799380493,147.784451294,145.19439086879999,114.84979248059999,141.98229675320002,139.2497039796,108.91657409679999,140.3224975588,139.1338195802,111.10126953139999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_I_s_y,140.1649902346,139.20049743660002,137.33867492680002,139.1638061522,142.89532470720002,115.17027893079998,158.1451385498,155.3335235594,126.2516693116,158.3232360838,155.34608154280002,124.0479949952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_I_s_z,-2.865965652464,-6.284929084778,-7.5343602180459985,-8.209033966064,-5.723159694674001,-2.979253768921,-0.5834646105769999,-2.7004496097560002,-0.6648961782467999,-4.50921931267,-4.855270576478,-3.8006573677059996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_I_e_x,121.729096222,136.5221527098,140.21329956059998,137.8097167966,130.8526611328,99.4396453858,120.4183029176,116.1459381104,92.09542999279999,117.4575836182,116.2140213012,92.76155548099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_I_e_y,152.15261535640002,156.673248291,155.5755462644,158.34883422859997,160.8119964598,123.17700805660002,159.2694824218,161.0444641112,128.68714294440002,164.9835479738,162.0011291502,129.34483032240001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_I_e_z,-8.36551818846,-18.51485328676,-19.6589450836,-18.33131122588,-11.973736000079999,-9.445945167534001,-5.978549718861999,-4.939125537872,-6.0532038688680005,-6.34462108612,-6.247549152374001,-4.981487369536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Middle_I_d_x,0.32967262268060005,0.45166508555420004,0.40096796155,0.41722465157500005,0.5998879611492,0.6445780992508,0.9019819259646,0.9663877487183999,0.703597354889,0.9563970327375999,0.9586928606034,0.7671162366868001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
